"","Date","Equity","mCl","sdCl","hits","num_tws","num_rts"
"620",2015-11-01,"AMD",0.00582457130092496,0.0308881164373901,70,NA,NA
"621",2015-12-01,"AMD",0.00951337814981221,0.0352580224372011,68,NA,NA
"622",2016-01-01,"AMD",-0.0118357376013717,0.0668085059740537,60,NA,NA
"623",2016-02-01,"AMD",-0.000897389636493005,0.0317918620587088,59,NA,NA
"624",2016-03-01,"AMD",0.0143256972077279,0.0507145553633267,58,NA,NA
"625",2016-04-01,"AMD",0.0162179130049467,0.123148934975813,58,NA,NA
"626",2016-05-01,"AMD",0.0124045484014069,0.0254850366870529,62,NA,NA
"627",2016-06-01,"AMD",0.00654470053133947,0.0503097665650731,72,NA,NA
"628",2016-07-01,"AMD",0.0155335769073068,0.0472421595492863,67,NA,NA
"629",2016-08-01,"AMD",0.00373768296574313,0.0304451093594961,63,NA,NA
"630",2016-09-01,"AMD",-0.00262506088622219,0.0359872167237939,61,NA,NA
"631",2016-10-01,"AMD",0.00273390783327755,0.0349013217702608,60,NA,NA
"632",2016-11-01,"AMD",0.0109667083967813,0.0453765351121825,67,NA,NA
"633",2016-12-01,"AMD",0.0121497912377158,0.0358015363046974,75,NA,NA
"634",2017-01-01,"AMD",-0.00415447355857512,0.0252340383858526,72,NA,NA
"635",2017-02-01,"AMD",0.0188551515645886,0.0519899814725775,87,NA,NA
"636",2017-03-01,"AMD",0.000770777790520688,0.0322491319119629,88,NA,NA
"637",2017-04-01,"AMD",-0.00439620537615297,0.025843376127388,75,NA,NA
"638",2017-05-01,"AMD",-0.0054397510538409,0.0673384457473037,85,NA,NA
"639",2017-06-01,"AMD",0.00577193400986379,0.040369574389771,89,NA,NA
"640",2017-07-01,"AMD",0.00484301074736452,0.0326346558946626,88,NA,NA
"641",2017-08-01,"AMD",-0.00169766534969293,0.0247768976359319,81,NA,NA
"642",2017-09-01,"AMD",-0.000674811161481555,0.0249737172046032,74,NA,NA
"643",2017-10-01,"AMD",-0.00602191207518635,0.0379073803239612,75,21220,7598825
"644",2017-11-01,"AMD",0.0213787504641001,0.038305891011941,78,63114,25864524
"645",1980-03-01,"INTC",-0.000896782545844381,0.0262690798690218,NA,NA,NA
"646",1980-04-01,"INTC",-0.000148578051014133,0.0225336515615987,NA,NA,NA
"647",1980-05-01,"INTC",0.00508180412014693,0.0138700468365257,NA,NA,NA
"648",1980-06-01,"INTC",-0.00155148163664256,0.0101715460541163,NA,NA,NA
"649",1980-07-01,"INTC",0.0117234779765053,0.015851239541152,NA,NA,NA
"650",1980-08-01,"INTC",0.001687561661179,0.0188411270966925,NA,NA,NA
"651",1980-09-01,"INTC",0.000990579546720948,0.0195312962485503,NA,NA,NA
"652",1980-10-01,"INTC",-0.00199582490313526,0.0323428310667063,NA,NA,NA
"653",1980-11-01,"INTC",0.00605916731849233,0.0287703478029706,NA,NA,NA
"654",1980-12-01,"INTC",-0.00607175160870455,0.0309882990304183,NA,NA,NA
"655",1981-01-01,"INTC",-0.00349045151781695,0.0201065305858976,NA,NA,NA
"656",1981-02-01,"INTC",-0.00266281849628577,0.0354828316688075,NA,NA,NA
"657",1981-03-01,"INTC",0.0018802957059972,0.0244175810316819,NA,NA,NA
"658",1981-04-01,"INTC",0.00209927883588827,0.0188863931049788,NA,NA,NA
"659",1981-05-01,"INTC",0.00432204332826793,0.0198388798604659,NA,NA,NA
"660",1981-06-01,"INTC",-0.00558274588522111,0.0257769201253919,NA,NA,NA
"661",1981-07-01,"INTC",-0.00267757325049105,0.0229121723386615,NA,NA,NA
"662",1981-08-01,"INTC",-0.00870517231483553,0.0176581243363676,NA,NA,NA
"663",1981-09-01,"INTC",-0.00615056373145645,0.0375750060311609,NA,NA,NA
"664",1981-10-01,"INTC",0.00779562617598733,0.0301932011925137,NA,NA,NA
"665",1981-11-01,"INTC",-0.00623750154410743,0.0246599772662285,NA,NA,NA
"666",1981-12-01,"INTC",-0.00449717642465444,0.0241246314985028,NA,NA,NA
"667",1982-01-01,"INTC",0.0079810561035122,0.0395203940343931,NA,NA,NA
"668",1982-02-01,"INTC",-0.000803413932540579,0.0214871495326265,NA,NA,NA
"669",1982-03-01,"INTC",0.00574490036327364,0.0328212057542218,NA,NA,NA
"670",1982-04-01,"INTC",0.00465595024694838,0.0249913567299891,NA,NA,NA
"671",1982-05-01,"INTC",-0.00170364137374314,0.0261429323586347,NA,NA,NA
"672",1982-06-01,"INTC",0.00183039744051028,0.0271873577016516,NA,NA,NA
"673",1982-07-01,"INTC",0.00168894313155205,0.0199917977446953,NA,NA,NA
"674",1982-08-01,"INTC",0.00649912861141748,0.0338098800253622,NA,NA,NA
"675",1982-09-01,"INTC",-0.00513610389744379,0.0266536681021562,NA,NA,NA
"676",1982-10-01,"INTC",0.00632785800799341,0.0264172319947022,NA,NA,NA
"677",1982-11-01,"INTC",0.00198924044990207,0.0349076077881073,NA,NA,NA
"678",1982-12-01,"INTC",0.00103868953696064,0.0306758550401546,NA,NA,NA
"679",1983-01-01,"INTC",0.00541164312840221,0.0305645742276227,NA,NA,NA
"680",1983-02-01,"INTC",0.00428460730982178,0.0182991683816802,NA,NA,NA
"681",1983-03-01,"INTC",0.00181508078052926,0.0208292898050496,NA,NA,NA
"682",1983-04-01,"INTC",0.00156465670755022,0.0245799947941542,NA,NA,NA
"683",1983-05-01,"INTC",0.00723701074093841,0.0247075789975167,NA,NA,NA
"684",1983-06-01,"INTC",0.0127795364386412,0.0402585251771217,NA,NA,NA
"685",1983-07-01,"INTC",0.00454634267797285,0.0374683081817168,NA,NA,NA
"686",1983-08-01,"INTC",0.00117880597642987,0.028017066864492,NA,NA,NA
"687",1983-09-01,"INTC",0.000603981607506624,0.0256875381459415,NA,NA,NA
"688",1983-10-01,"INTC",-0.00395514099548747,0.0232568004119334,NA,NA,NA
"689",1983-11-01,"INTC",0.00513288219847439,0.0263187842964667,NA,NA,NA
"690",1983-12-01,"INTC",0.000488372605268895,0.020669323278836,NA,NA,NA
"691",1984-01-01,"INTC",-0.00600132386004441,0.026513981582938,NA,NA,NA
"692",1984-02-01,"INTC",0.00143935049581449,0.0400481139598262,NA,NA,NA
"693",1984-03-01,"INTC",-0.00135183648706019,0.0204435227714302,NA,NA,NA
"694",1984-04-01,"INTC",-0.00115431490172051,0.0230350007873745,NA,NA,NA
"695",1984-05-01,"INTC",-0.00527009045270973,0.0292652451473548,NA,NA,NA
"696",1984-06-01,"INTC",-0.000302012174530538,0.0374712927062088,NA,NA,NA
"697",1984-07-01,"INTC",0.000886327039870014,0.0322186619508973,NA,NA,NA
"698",1984-08-01,"INTC",0.00755066509411047,0.0259447361718633,NA,NA,NA
"699",1984-09-01,"INTC",-0.00744433596416382,0.0286898438683091,NA,NA,NA
"700",1984-10-01,"INTC",-0.00427873241384968,0.0329921564860803,NA,NA,NA
"701",1984-11-01,"INTC",0.00156124846737555,0.024858900216398,NA,NA,NA
"702",1984-12-01,"INTC",-0.00044609989514792,0.0305707173498607,NA,NA,NA
"703",1985-01-01,"INTC",0.00445541622026983,0.0198420898674016,NA,NA,NA
"704",1985-02-01,"INTC",-0.00458619314983288,0.0264820710969612,NA,NA,NA
"705",1985-03-01,"INTC",1.25999549312809e-05,0.0305193518678547,NA,NA,NA
"706",1985-04-01,"INTC",-0.000156891755572957,0.0239940010128549,NA,NA,NA
"707",1985-05-01,"INTC",-0.00142000262298842,0.0316280534338832,NA,NA,NA
"708",1985-06-01,"INTC",-0.00039112104735231,0.026622575806018,NA,NA,NA
"709",1985-07-01,"INTC",0.00399669544915375,0.0212336357036767,NA,NA,NA
"710",1985-08-01,"INTC",-0.0035797854611753,0.0198421448636728,NA,NA,NA
"711",1985-09-01,"INTC",-0.000279884218688321,0.0219946074832247,NA,NA,NA
"712",1985-10-01,"INTC",8.78968306132479e-05,0.0327466593875077,NA,NA,NA
"713",1985-11-01,"INTC",0.0058896225982319,0.0257550652037731,NA,NA,NA
"714",1985-12-01,"INTC",0.0014285188092179,0.0200581905801727,NA,NA,NA
"715",1986-01-01,"INTC",-0.0012860201610887,0.024728251689525,NA,NA,NA
"716",1986-02-01,"INTC",-0.000566625479904147,0.0281398171377955,NA,NA,NA
"717",1986-03-01,"INTC",-0.00284564304887969,0.0292177064725467,NA,NA,NA
"718",1986-04-01,"INTC",0.0045673464875371,0.0286782961681487,NA,NA,NA
"719",1986-05-01,"INTC",-0.00192209977498696,0.0210577625607098,NA,NA,NA
"720",1986-06-01,"INTC",-0.00777168327282552,0.0237139582511584,NA,NA,NA
"721",1986-07-01,"INTC",-0.00987131021053718,0.034938170591757,NA,NA,NA
"722",1986-08-01,"INTC",0.0116692406954009,0.0353236869797698,NA,NA,NA
"723",1986-09-01,"INTC",-0.00740748854200786,0.0296832797299428,NA,NA,NA
"724",1986-10-01,"INTC",0.00200960022636222,0.0277104265698627,NA,NA,NA
"725",1986-11-01,"INTC",0.00695550026951921,0.0222389532244032,NA,NA,NA
"726",1986-12-01,"INTC",-0.00400267961823105,0.0160395313195065,NA,NA,NA
"727",1987-01-01,"INTC",0.0197676899211249,0.0375350220816533,NA,NA,NA
"728",1987-02-01,"INTC",0.0110311541515208,0.0386304423244453,NA,NA,NA
"729",1987-03-01,"INTC",0.00184777456827224,0.028148599489683,NA,NA,NA
"730",1987-04-01,"INTC",0.00910359916035569,0.0319489407620922,NA,NA,NA
"731",1987-05-01,"INTC",-0.00310076385221508,0.0267115684440595,NA,NA,NA
"732",1987-06-01,"INTC",0.000563593380650787,0.0300696069004011,NA,NA,NA
"733",1987-07-01,"INTC",0.00394876530755771,0.0217513351618074,NA,NA,NA
"734",1987-08-01,"INTC",0.00499669761134602,0.0225150929497619,NA,NA,NA
"735",1987-09-01,"INTC",0.00444655331141189,0.0162679404098621,NA,NA,NA
"736",1987-10-01,"INTC",-0.0141254680018945,0.0860290745202949,NA,NA,NA
"737",1987-11-01,"INTC",-0.00795138165249799,0.0562224999524699,NA,NA,NA
"738",1987-12-01,"INTC",0.0103679705169408,0.0413188590976322,NA,NA,NA
"739",1988-01-01,"INTC",-0.000962386182170375,0.0445045065519034,NA,NA,NA
"740",1988-02-01,"INTC",0.00542078253433635,0.0246919525268842,NA,NA,NA
"741",1988-03-01,"INTC",0.00208246318279047,0.0280298928318332,NA,NA,NA
"742",1988-04-01,"INTC",0.00295264856890188,0.0236475354914327,NA,NA,NA
"743",1988-05-01,"INTC",-0.000244543750831395,0.0171813492590635,NA,NA,NA
"744",1988-06-01,"INTC",0.00752796916981596,0.0191357575406749,NA,NA,NA
"745",1988-07-01,"INTC",-0.00176595787588345,0.0195011252798992,NA,NA,NA
"746",1988-08-01,"INTC",-0.00908058731781122,0.023613768078234,NA,NA,NA
"747",1988-09-01,"INTC",-0.000509531198808443,0.0270365744538787,NA,NA,NA
"748",1988-10-01,"INTC",-0.00453879158070042,0.0312925546972478,NA,NA,NA
"749",1988-11-01,"INTC",-0.00930007812305695,0.03947616224526,NA,NA,NA
"750",1988-12-01,"INTC",0.00844688135111067,0.0220908357054019,NA,NA,NA
"751",1989-01-01,"INTC",0.0045675059875736,0.0230036026833005,NA,NA,NA
"752",1989-02-01,"INTC",-0.000211484131560521,0.0249180886828253,NA,NA,NA
"753",1989-03-01,"INTC",0.00122564698179172,0.0270507558089813,NA,NA,NA
"754",1989-04-01,"INTC",0.00520156237589791,0.0210687650567269,NA,NA,NA
"755",1989-05-01,"INTC",0.0052828683671395,0.0137365070566117,NA,NA,NA
"756",1989-06-01,"INTC",-0.00479642615611492,0.0275520832359351,NA,NA,NA
"757",1989-07-01,"INTC",0.00290592963832829,0.028075714099856,NA,NA,NA
"758",1989-08-01,"INTC",-0.0004121549064808,0.0252339112635283,NA,NA,NA
"759",1989-09-01,"INTC",0.00372686067314735,0.0148559296123281,NA,NA,NA
"760",1989-10-01,"INTC",0.00238145074078343,0.0254959216998762,NA,NA,NA
"761",1989-11-01,"INTC",0.0016511548412909,0.0233687777811563,NA,NA,NA
"762",1989-12-01,"INTC",-6.17079514450947e-05,0.0252224420632073,NA,NA,NA
"763",1990-01-01,"INTC",0.00645679006928371,0.0246187698991401,NA,NA,NA
"764",1990-02-01,"INTC",0.00108423314440346,0.0140385335044576,NA,NA,NA
"765",1990-03-01,"INTC",0.00180145100234281,0.0170650441010339,NA,NA,NA
"766",1990-04-01,"INTC",-0.0026804251557731,0.0134019189400399,NA,NA,NA
"767",1990-05-01,"INTC",0.00924345954479303,0.0150523765296026,NA,NA,NA
"768",1990-06-01,"INTC",-0.00113963144684529,0.0151329244202605,NA,NA,NA
"769",1990-07-01,"INTC",-0.00236376261447295,0.0221538603412636,NA,NA,NA
"770",1990-08-01,"INTC",-0.0118448551186825,0.034987093541453,NA,NA,NA
"771",1990-09-01,"INTC",0.000113914048223037,0.0260241883993294,NA,NA,NA
"772",1990-10-01,"INTC",0.000798895422736531,0.0313591809394091,NA,NA,NA
"773",1990-11-01,"INTC",0.00563157659567796,0.0227320543118901,NA,NA,NA
"774",1990-12-01,"INTC",0.00159479342496288,0.0241296063719197,NA,NA,NA
"775",1991-01-01,"INTC",0.00801103995748292,0.0170904581710319,NA,NA,NA
"776",1991-02-01,"INTC",0.00245674594816391,0.0207236712280654,NA,NA,NA
"777",1991-03-01,"INTC",-0.000333616641099469,0.038655879238897,NA,NA,NA
"778",1991-04-01,"INTC",0.00278185501414081,0.0297005826011326,NA,NA,NA
"779",1991-05-01,"INTC",0.00609727002196711,0.0304892581213632,NA,NA,NA
"780",1991-06-01,"INTC",-0.00856647317497429,0.031060163182116,NA,NA,NA
"781",1991-07-01,"INTC",0.000818177229288363,0.0262734937102364,NA,NA,NA
"782",1991-08-01,"INTC",0.00269076184143135,0.0265736540155117,NA,NA,NA
"783",1991-09-01,"INTC",-0.00727121170611035,0.0347538441621832,NA,NA,NA
"784",1991-10-01,"INTC",-0.00124692254273923,0.0312285705516554,NA,NA,NA
"785",1991-11-01,"INTC",0.000640187371901305,0.0190861385294956,NA,NA,NA
"786",1991-12-01,"INTC",0.00873591908599546,0.0210533312754478,NA,NA,NA
"787",1992-01-01,"INTC",0.00950823497928983,0.0277597047548282,NA,NA,NA
"788",1992-02-01,"INTC",0.00341816004686038,0.0258577028776785,NA,NA,NA
"789",1992-03-01,"INTC",-0.00598511496502191,0.0258745300239375,NA,NA,NA
"790",1992-04-01,"INTC",-0.000949985994765967,0.0344812834645407,NA,NA,NA
"791",1992-05-01,"INTC",-0.00317825422686624,0.0204836208773879,NA,NA,NA
"792",1992-06-01,"INTC",0.00620999452363653,0.022489074156864,NA,NA,NA
"793",1992-07-01,"INTC",0.002373031327891,0.0219236508540919,NA,NA,NA
"794",1992-08-01,"INTC",-0.00128613172164327,0.0163935878838264,NA,NA,NA
"795",1992-09-01,"INTC",0.00613834695909077,0.0176974255103877,NA,NA,NA
"796",1992-10-01,"INTC",0.00145233288412991,0.0200696602494107,NA,NA,NA
"797",1992-11-01,"INTC",0.00297511786516709,0.0139878927365055,NA,NA,NA
"798",1992-12-01,"INTC",0.00927605883316451,0.0261623014388444,NA,NA,NA
"799",1993-01-01,"INTC",0.0108243932548302,0.0328936773429165,NA,NA,NA
"800",1993-02-01,"INTC",0.00495181031652388,0.0269377365167147,NA,NA,NA
"801",1993-03-01,"INTC",-0.000430987490815369,0.0166167388021912,NA,NA,NA
"802",1993-04-01,"INTC",-0.00815247784522803,0.0400138666196435,NA,NA,NA
"803",1993-05-01,"INTC",0.00790952573530106,0.0219521855648107,NA,NA,NA
"804",1993-06-01,"INTC",-0.000138090862705228,0.0215349068403625,NA,NA,NA
"805",1993-07-01,"INTC",-0.00218029403116707,0.0212522237808269,NA,NA,NA
"806",1993-08-01,"INTC",0.00964943081888036,0.0211576320130066,NA,NA,NA
"807",1993-09-01,"INTC",0.00476420558061698,0.0186062926007483,NA,NA,NA
"808",1993-10-01,"INTC",-0.00503298945211838,0.0227986263238074,NA,NA,NA
"809",1993-11-01,"INTC",-0.00109035635281951,0.0226583646888296,NA,NA,NA
"810",1993-12-01,"INTC",0.000596826416550804,0.0217259089612259,NA,NA,NA
"811",1994-01-01,"INTC",0.00275447502948389,0.0240656216760509,NA,NA,NA
"812",1994-02-01,"INTC",0.00288287745676326,0.0165148506275138,NA,NA,NA
"813",1994-03-01,"INTC",-0.00065435114281757,0.0172700668706252,NA,NA,NA
"814",1994-04-01,"INTC",-0.00491864453584157,0.027278799698908,NA,NA,NA
"815",1994-05-01,"INTC",0.00126161685516472,0.0148227862677071,NA,NA,NA
"816",1994-06-01,"INTC",-0.00284137716452671,0.0183866053480896,NA,NA,NA
"817",1994-07-01,"INTC",0.000871503267662321,0.0193538479092567,NA,NA,NA
"818",1994-08-01,"INTC",0.00462228380625867,0.0134337461310338,NA,NA,NA
"819",1994-09-01,"INTC",-0.00308836588242465,0.0136380398183587,NA,NA,NA
"820",1994-10-01,"INTC",0.000655257968556045,0.0165027992852134,NA,NA,NA
"821",1994-11-01,"INTC",0.000932528572976243,0.0190020977979181,NA,NA,NA
"822",1994-12-01,"INTC",0.000808518722595604,0.0224526612324916,NA,NA,NA
"823",1995-01-01,"INTC",0.00408751732948739,0.0149524619270079,NA,NA,NA
"824",1995-02-01,"INTC",0.00747111144881514,0.0155342070634222,NA,NA,NA
"825",1995-03-01,"INTC",0.00281716800157833,0.0147186064788747,NA,NA,NA
"826",1995-04-01,"INTC",0.010106018645866,0.0184174543493688,NA,NA,NA
"827",1995-05-01,"INTC",0.00435313090403667,0.0183054851917109,NA,NA,NA
"828",1995-06-01,"INTC",0.00575124721575754,0.0235392689890982,NA,NA,NA
"829",1995-07-01,"INTC",0.00208713692216327,0.038975914401418,NA,NA,NA
"830",1995-08-01,"INTC",-0.00217689785935662,0.0253257626014221,NA,NA,NA
"831",1995-09-01,"INTC",-0.00080656325151802,0.0217483171357964,NA,NA,NA
"832",1995-10-01,"INTC",0.0070682047909114,0.0199004526595846,NA,NA,NA
"833",1995-11-01,"INTC",-0.00612916734469938,0.0295416432687064,NA,NA,NA
"834",1995-12-01,"INTC",-0.00329587719366923,0.0211142597603402,NA,NA,NA
"835",1996-01-01,"INTC",-0.0011875999374377,0.0369986478035915,NA,NA,NA
"836",1996-02-01,"INTC",0.00406256219704316,0.0201381107531989,NA,NA,NA
"837",1996-03-01,"INTC",-0.00143975190646162,0.0276115424669578,NA,NA,NA
"838",1996-04-01,"INTC",0.00910544317928945,0.0224451453740104,NA,NA,NA
"839",1996-05-01,"INTC",0.00226222880728092,0.0173238845558581,NA,NA,NA
"840",1996-06-01,"INTC",0.00199850488722604,0.0243114926646863,NA,NA,NA
"841",1996-07-01,"INTC",-0.000284413441950382,0.0252452874564547,NA,NA,NA
"842",1996-08-01,"INTC",0.00515761283480658,0.0206295071677343,NA,NA,NA
"843",1996-09-01,"INTC",0.00825536132394875,0.0193844830900247,NA,NA,NA
"844",1996-10-01,"INTC",0.00440747202914241,0.0320908402784135,NA,NA,NA
"845",1996-11-01,"INTC",0.00994452234969554,0.022338598138239,NA,NA,NA
"846",1996-12-01,"INTC",0.00191465349416907,0.0259699006514212,NA,NA,NA
"847",1997-01-01,"INTC",0.00999266915459885,0.0190572825578607,NA,NA,NA
"848",1997-02-01,"INTC",-0.00680893695278911,0.0222064419728992,NA,NA,NA
"849",1997-03-01,"INTC",-0.000804333967827585,0.0202099762115445,NA,NA,NA
"850",1997-04-01,"INTC",0.00466143475251815,0.0240511641321912,NA,NA,NA
"851",1997-05-01,"INTC",-0.000120658724392638,0.0280190948137844,NA,NA,NA
"852",1997-06-01,"INTC",-0.00296934252556955,0.0173049881374999,NA,NA,NA
"853",1997-07-01,"INTC",0.0120610181282146,0.0236288424840308,NA,NA,NA
"854",1997-08-01,"INTC",0.000398953566655567,0.0221565429184659,NA,NA,NA
"855",1997-09-01,"INTC",0.000346015579954376,0.0213608985248239,NA,NA,NA
"856",1997-10-01,"INTC",-0.00713243587739637,0.0399809833091908,NA,NA,NA
"857",1997-11-01,"INTC",0.000715098645320642,0.0246677612939221,NA,NA,NA
"858",1997-12-01,"INTC",-0.00428602668914423,0.0226149127945543,NA,NA,NA
"859",1998-01-01,"INTC",0.00735675241458508,0.0202481335447881,NA,NA,NA
"860",1998-02-01,"INTC",0.00559096855976636,0.0212632935242031,NA,NA,NA
"861",1998-03-01,"INTC",-0.00576163323551283,0.0323878335909029,NA,NA,NA
"862",1998-04-01,"INTC",0.00192267500059064,0.0233378676931538,NA,NA,NA
"863",1998-05-01,"INTC",-0.00593926626178717,0.0206343547129264,NA,NA,NA
"864",1998-06-01,"INTC",0.00202683984068393,0.0269024973922823,NA,NA,NA
"865",1998-07-01,"INTC",0.00617940234685164,0.0226324572294848,NA,NA,NA
"866",1998-08-01,"INTC",-0.00770579953516136,0.0277456672038942,NA,NA,NA
"867",1998-09-01,"INTC",0.00933624956346223,0.0305697572061908,NA,NA,NA
"868",1998-10-01,"INTC",0.00204155247665094,0.0231440949271016,NA,NA,NA
"869",1998-11-01,"INTC",0.00969213477907021,0.0228559907060564,NA,NA,NA
"870",1998-12-01,"INTC",0.00491297408242657,0.0318698265821561,NA,NA,NA
"871",1999-01-01,"INTC",0.00961026962268772,0.0326986424772379,NA,NA,NA
"872",1999-02-01,"INTC",-0.00788740286459604,0.034059468980644,NA,NA,NA
"873",1999-03-01,"INTC",-3.74540237810709e-06,0.0274188680957892,NA,NA,NA
"874",1999-04-01,"INTC",0.00187946741531124,0.0324787855923328,NA,NA,NA
"875",1999-05-01,"INTC",-0.00570046761261966,0.0306366039469711,NA,NA,NA
"876",1999-06-01,"INTC",0.00495469888481686,0.0350896516917989,NA,NA,NA
"877",1999-07-01,"INTC",0.00742238411644528,0.0271422674660207,NA,NA,NA
"878",1999-08-01,"INTC",0.00827637250109943,0.0241595300589264,NA,NA,NA
"879",1999-09-01,"INTC",-0.00444101678121869,0.0269017997144663,NA,NA,NA
"880",1999-10-01,"INTC",0.00257424615085542,0.035820983021354,NA,NA,NA
"881",1999-11-01,"INTC",-0.000120326861106929,0.026192533260606,NA,NA,NA
"882",1999-12-01,"INTC",0.00356169105858452,0.0271103227952693,NA,NA,NA
"883",2000-01-01,"INTC",0.0103091373224753,0.0478517725518142,NA,NA,NA
"884",2000-02-01,"INTC",0.00703659618667862,0.0273563966067715,NA,NA,NA
"885",2000-03-01,"INTC",0.00714623488814334,0.0288772068844471,NA,NA,NA
"886",2000-04-01,"INTC",-0.000807432959125237,0.0518729216621902,NA,NA,NA
"887",2000-05-01,"INTC",0.000537434065344727,0.0447366076874132,NA,NA,NA
"888",2000-06-01,"INTC",0.00322499658824389,0.028515106025363,NA,NA,NA
"889",2000-07-01,"INTC",0.000285130986022595,0.0274182778468218,NA,NA,NA
"890",2000-08-01,"INTC",0.00527716299621749,0.0230773837188904,NA,NA,NA
"891",2000-09-01,"INTC",-0.0271649701863379,0.0594489709242439,NA,NA,NA
"892",2000-10-01,"INTC",0.00490426665932736,0.0518371272278376,NA,NA,NA
"893",2000-11-01,"INTC",-0.00671587522130781,0.0497038445490856,NA,NA,NA
"894",2000-12-01,"INTC",-0.0102032157568465,0.056415257050792,NA,NA,NA
"895",2001-01-01,"INTC",0.0106329043220344,0.0384653918050384,NA,NA,NA
"896",2001-02-01,"INTC",-0.0128742750481297,0.0362555134612211,NA,NA,NA
"897",2001-03-01,"INTC",-0.00233976562347211,0.05358916090013,NA,NA,NA
"898",2001-04-01,"INTC",0.0105932847875319,0.0743935482743321,NA,NA,NA
"899",2001-05-01,"INTC",-0.00570687391494176,0.0279242171410827,NA,NA,NA
"900",2001-06-01,"INTC",0.00417458143146298,0.0281009720148435,NA,NA,NA
"901",2001-07-01,"INTC",0.0013226866600052,0.0297602431782617,NA,NA,NA
"902",2001-08-01,"INTC",-0.00231047790672578,0.0303585456148604,NA,NA,NA
"903",2001-09-01,"INTC",-0.0195735883726718,0.0485318765408938,NA,NA,NA
"904",2001-10-01,"INTC",0.00842020800749626,0.0372824821146949,NA,NA,NA
"905",2001-11-01,"INTC",0.0142718055124569,0.0250778200183895,NA,NA,NA
"906",2001-12-01,"INTC",-0.00160426592173127,0.0243818068908056,NA,NA,NA
"907",2002-01-01,"INTC",0.00560472289600491,0.0306772164335675,NA,NA,NA
"908",2002-02-01,"INTC",-0.0103628420134439,0.0262905644180346,NA,NA,NA
"909",2002-03-01,"INTC",0.00359982327278816,0.03063781442154,NA,NA,NA
"910",2002-04-01,"INTC",-0.00247497143319841,0.024871139009037,NA,NA,NA
"911",2002-05-01,"INTC",-0.0008985945170132,0.0378726232806788,NA,NA,NA
"912",2002-06-01,"INTC",-0.0188711401512704,0.0558238382253948,NA,NA,NA
"913",2002-07-01,"INTC",0.00255001570489184,0.0520811481706928,NA,NA,NA
"914",2002-08-01,"INTC",-0.00442663111150197,0.0446818980218919,NA,NA,NA
"915",2002-09-01,"INTC",-0.0084279913338812,0.037105406497536,NA,NA,NA
"916",2002-10-01,"INTC",0.0113038222908756,0.0579183680848504,NA,NA,NA
"917",2002-11-01,"INTC",0.0100311177357602,0.0344393458690523,NA,NA,NA
"918",2002-12-01,"INTC",-0.0136114357081696,0.0234735975621733,NA,NA,NA
"919",2003-01-01,"INTC",0.00078825657952371,0.0287650245981824,NA,NA,NA
"920",2003-02-01,"INTC",0.00526287229954917,0.0204493394756645,NA,NA,NA
"921",2003-03-01,"INTC",-0.00228582976087462,0.0322662909406354,NA,NA,NA
"922",2003-04-01,"INTC",0.00613205178635557,0.0278266978542058,NA,NA,NA
"923",2003-05-01,"INTC",0.00631014945407925,0.0243855877163193,NA,NA,NA
"924",2003-06-01,"INTC",0.000168489416457914,0.0200405359527413,NA,NA,NA
"925",2003-07-01,"INTC",0.00847277465188013,0.0252624290608794,NA,NA,NA
